TransactionID,Date,StoreID,ProductID,Quantity,UnitPrice,CustomerID,PaymentMethod,ProductCategory
T3014,2023-08-14,S003,P002,2,644,C262,Card,Headphones
T3015,2023-05-11,S004,P014,1,1382,C229,Card,Tablet
T3016,2023-03-17,S004,P005,3,485,C189,Cash,Printer
T3017,2023-10-13,S004,P018,2,231,C262,Card,Monitor
T3018,2023-10-04,S005,P011,2,665,C136,Online,Headphones
T3019,2023-06-05,S001,P010,1,793,C327,Online,Smartwatch
T3020,2023-09-05,S003,P011,5,92,C251,Card,Headphones
T3021,2023-08-06,S002,P002,3,453,C181,Online,Headphones
T3022,2023-07-09,S004,P015,2,654,C147,Online,Camera
T3023,2023-06-12,S003,P007,3,705,C304,Cash,Tablet
T3024,2023-06-29,S004,P009,5,312,C248,Cash,Monitor
T3025,2023-02-03,S004,P005,2,119,C331,Online,Printer
T3026,2023-02-10,S002,P007,1,710,C127,Card,Tablet
T3027,2023-11-03,S005,P020,3,1365,C289,Online,Smartphone
T3028,2023-12-04,S001,P002,1,1287,C265,Cash,Headphones
T3029,2023-11-10,S005,P003,5,921,C312,Card,Monitor
T3030,2023-03-16,S003,P002,5,871,C175,Online,Headphones
T3031,2023-10-06,S005,P019,3,196,C192,Card,Camera
T3032,2023-06-25,S003,P004,5,74,C162,Card,Smartwatch
T3033,2023-05-30,S003,P020,4,1396,C166,Card,Smartphone
T3034,2023-09-30,S001,P007,3,1182,C180,Online,Tablet
T3035,2023-11-21,S002,P007,4,742,C240,Cash,Tablet
T3036,2023-04-18,S001,P017,5,300,C230,Card,Smartphone
T3037,2023-05-19,S005,P019,3,531,C354,Card,Camera
T3038,2023-12-16,S003,P016,4,764,C129,Online,Smartwatch
T3039,2023-09-28,S004,P003,5,865,C302,Cash,Monitor
T3040,2023-12-13,S004,P015,2,731,C337,Cash,Camera
T3041,2023-10-16,S003,P014,2,224,C187,Online,Tablet
T3042,2023-07-31,S001,P015,1,1420,C196,Card,Camera
T3043,2023-09-29,S002,P014,2,1243,C387,Online,Tablet
T3044,2023-03-07,S001,P007,4,51,C389,Cash,Tablet
T3045,2023-09-05,S003,P003,2,688,C352,Card,Monitor
T3046,2023-06-05,S003,P017,3,755,C280,Card,Smartphone
T3047,2023-02-16,S002,P010,3,411,C200,Cash,Smartwatch
T3048,2023-07-20,S005,P015,3,1369,C173,Card,Camera
T3049,2023-05-28,S005,P006,2,619,C231,Online,Mouse
T3050,2023-05-04,S002,P017,2,639,C282,Cash,Smartphone
T3051,2023-01-01,S005,P017,1,251,C294,Cash,Smartphone
T3052,2023-09-04,S004,P014,5,1054,C118,Card,Tablet
T3053,2023-12-09,S005,P018,1,1362,C226,Cash,Monitor
T3054,2023-05-08,S005,P005,4,1135,C311,Online,Printer
T3055,2023-07-10,S005,P008,3,175,C107,Cash,Printer
T3056,2023-03-08,S004,P007,2,1041,C214,Card,Tablet
T3057,2023-01-04,S005,P004,5,98,C184,Cash,Smartwatch
T3058,2023-10-30,S004,P018,5,895,C202,Card,Monitor
T3059,2023-10-21,S002,P005,2,228,C193,Card,Printer
T3060,2023-05-23,S001,P016,1,542,C202,Online,Smartwatch
T3061,2023-07-10,S002,P014,5,621,C351,Cash,Tablet
T3062,2023-01-21,S001,P019,1,351,C124,Online,Camera
T3063,2023-08-15,S002,P014,2,1013,C267,Online,Tablet
T3064,2023-11-09,S001,P009,1,1039,C240,Cash,Monitor
T3065,2023-04-27,S001,P006,3,1242,C194,Online,Mouse
T3066,2023-10-29,S003,P017,2,1026,C281,Online,Smartphone
T3067,2023-05-22,S001,P019,2,318,C164,Card,Camera
T3068,2023-02-08,S001,P012,5,1437,C104,Online,Monitor
T3069,2023-12-21,S003,P004,5,673,C194,Cash,Smartwatch
T3070,2023-09-09,S005,P016,5,149,C372,Card,Smartwatch
T3071,2023-11-29,S005,P011,3,264,C383,Online,Headphones
T3072,2023-07-26,S003,P004,3,674,C232,Online,Smartwatch
T3073,2023-07-29,S004,P017,4,146,C172,Cash,Smartphone
T3074,2023-04-25,S001,P008,2,868,C181,Online,Printer
T3075,2023-08-13,S001,P014,5,679,C274,Cash,Tablet
T3076,2023-05-14,S003,P002,2,597,C400,Online,Headphones
T3077,2023-09-08,S003,P011,1,386,C152,Online,Headphones
T3078,2023-08-07,S004,P011,3,408,C390,Cash,Headphones
T3079,2023-04-01,S005,P006,4,1363,C337,Card,Mouse
T3080,2023-12-20,S002,P014,1,1469,C377,Cash,Tablet
T3081,2023-02-15,S005,P010,2,865,C380,Card,Smartwatch
T3082,2023-02-07,S001,P008,3,409,C144,Card,Printer
T3083,2023-05-22,S003,P007,5,1064,C354,Cash,Tablet
T3084,2023-04-10,S004,P008,1,396,C234,Cash,Printer
T3085,2023-11-24,S005,P008,3,1197,C156,Online,Printer
T3086,2023-07-09,S004,P002,2,601,C114,Online,Headphones
T3087,2023-02-04,S005,P016,2,587,C278,Card,Smartwatch
T3088,2023-05-27,S001,P009,1,703,C201,Online,Monitor
T3089,2023-01-30,S002,P013,1,471,C280,Cash,Monitor
T3090,2023-11-30,S004,P012,1,385,C357,Card,Monitor
T3091,2023-03-25,S004,P017,4,106,C368,Online,Smartphone
T3092,2023-10-08,S002,P002,5,1066,C137,Online,Headphones
T3093,2023-12-10,S004,P013,3,961,C304,Cash,Monitor
T3094,2023-09-27,S004,P001,2,766,C359,Cash,Printer
T3095,2023-06-03,S005,P019,2,1149,C255,Online,Camera
T3096,2023-04-12,S005,P011,5,334,C338,Card,Headphones
T3097,2023-08-03,S002,P005,1,771,C200,Card,Printer
T3098,2023-05-30,S001,P001,1,435,C373,Cash,Printer
T3099,2023-03-24,S004,P020,2,999,C213,Cash,Smartphone
T3100,2023-04-20,S001,P013,5,819,C210,Cash,Monitor
T3101,2023-10-02,S002,P008,2,1332,C243,Online,Printer
T3102,2023-07-20,S002,P006,1,889,C267,Online,Mouse
T3103,2023-10-11,S005,P017,3,60,C360,Cash,Smartphone
T3104,2023-06-22,S004,P012,1,1021,C245,Card,Monitor
T3105,2023-11-23,S003,P001,3,721,C330,Cash,Printer
T3106,2023-07-25,S002,P003,4,309,C368,Cash,Monitor
T3107,2023-03-04,S004,P014,5,442,C132,Card,Tablet
T3108,2023-03-14,S001,P008,4,649,C399,Card,Printer
T3109,2023-09-08,S005,P011,1,1442,C319,Card,Headphones
T3110,2023-05-04,S001,P014,5,1257,C277,Card,Tablet
T3111,2023-05-01,S002,P008,1,1089,C204,Online,Printer
T3112,2023-10-02,S002,P003,5,805,C336,Online,Monitor
T3113,2023-04-30,S001,P007,5,1159,C193,Cash,Tablet
T3114,2023-11-13,S002,P019,1,760,C301,Online,Camera
T3115,2023-06-13,S004,P004,1,1083,C399,Cash,Smartwatch
T3116,2023-10-13,S002,P016,5,526,C331,Cash,Smartwatch
T3117,2023-09-22,S005,P013,5,1237,C355,Card,Monitor
T3118,2023-11-16,S004,P020,1,73,C185,Card,Smartphone
T3119,2023-06-10,S003,P019,1,361,C135,Online,Camera
T3120,2023-11-04,S002,P005,2,1311,C217,Online,Printer
T3121,2023-03-30,S002,P005,2,511,C276,Online,Printer
T3122,2023-05-22,S005,P020,2,1311,C376,Online,Smartphone
T3123,2023-07-22,S005,P004,4,71,C185,Card,Smartwatch
T3124,2023-11-05,S001,P002,5,229,C217,Card,Headphones
T3125,2023-08-15,S001,P013,3,840,C304,Online,Monitor
T3126,2023-11-30,S001,P016,4,779,C246,Cash,Smartwatch
T3127,2023-08-10,S005,P002,5,798,C315,Card,Headphones
T3128,2023-02-10,S001,P019,3,765,C205,Card,Camera
T3129,2023-07-15,S001,P017,2,388,C397,Card,Smartphone
T3130,2023-03-09,S003,P005,3,580,C169,Card,Printer
T3131,2023-09-21,S001,P018,1,741,C355,Online,Monitor
T3132,2023-01-02,S002,P018,1,211,C331,Online,Monitor
T3133,2023-12-27,S005,P008,5,1134,C303,Cash,Printer
T3134,2023-05-05,S004,P015,4,1158,C348,Card,Camera
T3135,2023-04-20,S003,P013,2,539,C349,Online,Monitor
T3136,2023-03-27,S005,P013,5,54,C244,Online,Monitor
T3137,2023-04-30,S005,P016,2,125,C383,Card,Smartwatch
T3138,2023-05-07,S002,P020,1,1326,C341,Online,Smartphone
T3139,2023-09-12,S001,P013,4,56,C329,Online,Monitor
T3140,2023-07-02,S002,P020,4,730,C131,Online,Smartphone
T3141,2023-01-16,S001,P002,1,522,C209,Cash,Headphones
T3142,2023-03-03,S001,P003,3,1211,C127,Online,Monitor
T3143,2023-06-07,S005,P015,4,1431,C260,Card,Camera
T3144,2023-09-25,S001,P019,3,861,C117,Card,Camera
T3145,2023-02-04,S003,P013,2,887,C367,Card,Monitor
T3146,2023-09-24,S003,P005,4,652,C229,Online,Printer
T3147,2023-03-05,S003,P006,1,1236,C320,Cash,Mouse
T3148,2023-02-19,S005,P014,3,367,C182,Online,Tablet
T3149,2023-09-12,S002,P004,2,1326,C149,Card,Smartwatch
T3150,2023-05-29,S004,P019,2,1274,C141,Cash,Camera
T3151,2023-11-21,S001,P007,4,1238,C120,Cash,Tablet
T3152,2023-10-31,S004,P004,4,281,C137,Online,Smartwatch
T3153,2023-10-03,S002,P002,5,377,C139,Card,Headphones
T3154,2023-12-23,S002,P007,5,287,C209,Online,Tablet
T3155,2023-06-21,S005,P003,4,1193,C164,Card,Monitor
T3156,2023-07-20,S003,P015,5,999,C275,Cash,Camera
T3157,2023-11-20,S003,P001,1,944,C379,Online,Printer
T3158,2023-02-04,S002,P002,1,668,C132,Cash,Headphones
T3159,2023-08-04,S005,P010,5,299,C309,Card,Smartwatch
T3160,2023-03-06,S005,P016,4,1409,C119,Cash,Smartwatch
T3161,2023-01-08,S001,P015,1,1357,C206,Cash,Camera
T3162,2023-10-28,S003,P015,2,247,C306,Cash,Camera
T3163,2023-12-09,S002,P014,4,465,C347,Online,Tablet
T3164,2023-11-28,S004,P014,3,781,C267,Card,Tablet
T3165,2023-03-17,S003,P006,3,1468,C189,Cash,Mouse
T3166,2023-06-23,S001,P014,4,987,C111,Cash,Tablet
T3167,2023-02-16,S005,P017,5,1224,C149,Cash,Smartphone
T3168,2023-01-15,S002,P018,1,1338,C161,Cash,Monitor
T3169,2023-12-27,S003,P020,1,1293,C271,Card,Smartphone
T3170,2023-05-27,S004,P019,4,1289,C243,Card,Camera
T3171,2023-01-26,S001,P017,2,1388,C307,Online,Smartphone
T3172,2023-11-04,S001,P016,5,265,C301,Card,Smartwatch
T3173,2023-04-03,S003,P008,2,1408,C105,Card,Printer
T3174,2023-08-20,S004,P007,4,1432,C311,Cash,Tablet
T3175,2023-01-21,S001,P020,4,1234,C129,Online,Smartphone
T3176,2023-11-03,S002,P012,2,864,C290,Online,Monitor
T3177,2023-02-07,S001,P009,3,659,C288,Cash,Monitor
T3178,2023-10-03,S004,P014,4,560,C355,Online,Tablet
T3179,2023-06-06,S005,P020,5,967,C250,Card,Smartphone
T3180,2023-06-28,S005,P001,2,206,C113,Online,Printer
T3181,2023-05-12,S003,P010,3,211,C257,Cash,Smartwatch
T3182,2023-11-07,S004,P017,2,91,C180,Online,Smartphone
T3183,2023-12-14,S001,P017,3,1253,C373,Online,Smartphone
T3184,2023-01-28,S001,P017,3,352,C248,Online,Smartphone
T3185,2023-09-17,S005,P004,5,1403,C306,Cash,Smartwatch
T3186,2023-03-17,S005,P017,4,1063,C214,Card,Smartphone
T3187,2023-03-08,S002,P018,3,813,C106,Online,Monitor
T3188,2023-12-08,S005,P020,4,1423,C378,Card,Smartphone
T3189,2023-07-13,S002,P002,5,169,C332,Card,Headphones
T3190,2023-06-11,S001,P008,4,1148,C237,Card,Printer
T3191,2023-12-13,S002,P013,1,723,C260,Online,Monitor
T3192,2023-12-27,S002,P020,3,710,C389,Card,Smartphone
T3193,2023-09-14,S003,P015,5,172,C305,Online,Camera
T3194,2023-03-13,S005,P020,2,702,C258,Online,Smartphone
T3195,2023-03-28,S002,P009,5,1255,C206,Online,Monitor
T3196,2023-09-19,S001,P003,3,970,C182,Card,Monitor
T3197,2023-08-02,S004,P003,5,1063,C370,Online,Monitor
T3198,2023-06-02,S002,P002,2,838,C149,Cash,Headphones
T3199,2023-07-29,S005,P001,1,306,C306,Cash,Printer
T3200,2023-03-02,S003,P014,3,806,C318,Cash,Tablet
T3201,2023-09-25,S001,P017,3,647,C264,Online,Smartphone
T3202,2023-09-19,S003,P013,5,1342,C379,Cash,Monitor
T3203,2023-08-06,S004,P019,4,1253,C331,Online,Camera
T3204,2023-10-10,S002,P015,4,840,C299,Online,Camera
T3205,2023-05-16,S002,P014,2,1222,C314,Online,Tablet
T3206,2023-12-28,S005,P002,1,1221,C384,Card,Headphones
T3207,2023-04-03,S002,P007,1,729,C376,Cash,Tablet
T3208,2023-04-19,S001,P017,5,1082,C285,Online,Smartphone
T3209,2023-08-29,S004,P018,5,1251,C310,Cash,Monitor
T3210,2023-12-21,S003,P006,4,845,C221,Cash,Mouse
T3211,2023-05-22,S004,P008,1,1468,C316,Card,Printer
T3212,2023-10-18,S002,P002,1,657,C197,Cash,Headphones
T3213,2023-08-25,S003,P001,1,380,C219,Online,Printer
T3214,2023-12-06,S005,P016,2,105,C382,Online,Smartwatch
T3215,2023-11-08,S004,P007,2,1280,C206,Cash,Tablet
T3216,2023-06-26,S003,P011,5,154,C242,Cash,Headphones
T3217,2023-05-21,S003,P015,4,596,C368,Card,Camera
T3218,2023-07-08,S003,P013,3,842,C391,Online,Monitor
T3219,2023-02-18,S001,P002,4,1428,C267,Cash,Headphones
T3220,2023-10-29,S004,P014,2,538,C260,Cash,Tablet
T3221,2023-07-09,S003,P006,2,1123,C331,Online,Mouse
T3222,2023-05-16,S004,P009,5,1160,C114,Cash,Monitor
T3223,2023-02-12,S003,P007,3,352,C293,Card,Tablet
T3224,2023-12-19,S005,P018,1,1074,C255,Cash,Monitor
T3225,2023-03-31,S005,P009,3,1454,C201,Cash,Monitor
T3226,2023-10-22,S005,P004,3,699,C160,Card,Smartwatch
T3227,2023-12-07,S002,P009,3,697,C143,Card,Monitor
T3228,2023-09-02,S003,P004,5,1435,C293,Card,Smartwatch
T3229,2023-07-11,S002,P012,2,430,C209,Online,Monitor
T3230,2023-11-14,S004,P004,1,211,C193,Cash,Smartwatch
T3231,2023-04-16,S002,P020,3,68,C316,Cash,Smartphone
T3232,2023-12-29,S004,P014,1,1023,C263,Card,Tablet
T3233,2023-11-06,S004,P007,3,292,C334,Online,Tablet
T3234,2023-08-21,S004,P013,2,178,C267,Card,Monitor
T3235,2023-09-22,S002,P008,1,1249,C248,Cash,Printer
T3236,2023-12-10,S003,P005,4,458,C128,Online,Printer
T3237,2023-02-06,S002,P012,2,841,C359,Online,Monitor
T3238,2023-11-01,S003,P013,1,992,C186,Cash,Monitor
T3239,2023-02-10,S003,P020,3,1157,C208,Online,Smartphone
T3240,2023-01-17,S004,P014,3,1449,C217,Online,Tablet
T3241,2023-12-10,S002,P018,2,271,C115,Card,Monitor
T3242,2023-10-04,S003,P020,2,1398,C311,Online,Smartphone
T3243,2023-11-03,S005,P004,3,1489,C131,Card,Smartwatch
T3244,2023-02-28,S003,P018,1,494,C382,Online,Monitor
T3245,2023-07-02,S005,P007,4,667,C285,Card,Tablet
T3246,2023-02-10,S002,P015,5,1398,C166,Card,Camera
T3247,2023-02-08,S002,P006,2,572,C163,Online,Mouse
T3248,2023-07-11,S002,P016,3,215,C328,Card,Smartwatch
T3249,2023-09-24,S003,P020,1,757,C201,Cash,Smartphone
T3250,2023-05-27,S001,P008,2,792,C239,Cash,Printer
T3251,2023-11-29,S003,P016,1,1311,C219,Online,Smartwatch
T3252,2023-05-07,S003,P016,2,1058,C157,Online,Smartwatch
T3253,2023-02-15,S004,P003,3,962,C231,Online,Monitor
T3254,2023-02-14,S004,P017,1,1086,C137,Cash,Smartphone
T3255,2023-01-01,S003,P009,3,1330,C211,Online,Monitor
T3256,2023-06-17,S005,P003,1,1283,C253,Online,Monitor
T3257,2023-04-18,S004,P020,2,414,C350,Card,Smartphone
T3258,2023-01-19,S003,P007,5,274,C342,Online,Tablet
T3259,2023-11-28,S001,P018,5,1045,C308,Cash,Monitor
T3260,2023-03-13,S005,P012,4,243,C270,Cash,Monitor
T3261,2023-04-19,S002,P019,4,1269,C357,Online,Camera
T3262,2023-09-25,S003,P016,3,1473,C379,Cash,Smartwatch
T3263,2023-08-28,S003,P017,1,106,C213,Card,Smartphone
T3264,2023-10-28,S005,P020,4,262,C275,Card,Smartphone
T3265,2023-03-31,S004,P015,2,1352,C189,Online,Camera
T3266,2023-04-13,S004,P001,5,1453,C235,Online,Printer
T3267,2023-09-07,S004,P002,1,166,C394,Card,Headphones
T3268,2023-01-08,S002,P008,5,648,C306,Card,Printer
T3269,2023-06-02,S005,P002,1,459,C173,Online,Headphones
T3270,2023-12-13,S005,P019,4,1440,C359,Cash,Camera
T3271,2023-06-23,S004,P009,4,861,C248,Online,Monitor
T3272,2023-12-09,S004,P009,3,978,C325,Online,Monitor
T3273,2023-06-07,S001,P013,1,1186,C205,Online,Monitor
T3274,2023-08-03,S001,P006,2,1237,C144,Online,Mouse
T3275,2023-06-26,S003,P015,4,53,C126,Online,Camera
T3276,2023-06-24,S003,P019,3,72,C361,Online,Camera
T3277,2023-12-06,S005,P015,4,970,C159,Online,Camera
T3278,2023-12-04,S005,P018,5,794,C161,Cash,Monitor
T3279,2023-05-26,S002,P007,4,651,C170,Online,Tablet
T3280,2023-11-20,S002,P011,1,1037,C371,Card,Headphones
T3281,2023-06-10,S001,P008,3,1165,C357,Online,Printer
T3282,2023-05-07,S003,P006,1,518,C225,Cash,Mouse
T3283,2023-03-23,S001,P008,2,1019,C119,Card,Printer
T3284,2023-05-27,S001,P002,2,1228,C219,Online,Headphones
T3285,2023-08-27,S003,P019,4,676,C166,Online,Camera
T3286,2023-03-25,S002,P016,3,256,C345,Card,Smartwatch
T3287,2023-04-23,S003,P007,3,1063,C157,Online,Tablet
T3288,2023-08-13,S004,P010,3,130,C144,Cash,Smartwatch
T3289,2023-11-28,S004,P012,3,664,C112,Online,Monitor
T3290,2023-08-31,S004,P017,4,532,C336,Cash,Smartphone
T3291,2023-05-23,S005,P007,1,641,C124,Online,Tablet
T3292,2023-02-10,S002,P008,4,1480,C357,Card,Printer
T3293,2023-09-15,S002,P007,1,1176,C384,Cash,Tablet
T3294,2023-10-12,S005,P004,5,1313,C351,Online,Smartwatch
T3295,2023-04-15,S001,P003,5,1338,C194,Online,Monitor
T3296,2023-07-21,S004,P019,1,82,C122,Card,Camera
T3297,2023-11-03,S004,P015,4,84,C257,Card,Camera
T3298,2023-11-27,S001,P004,2,1322,C189,Cash,Smartwatch
T3299,2023-09-23,S003,P009,4,1049,C302,Cash,Monitor
T3300,2023-07-29,S003,P013,2,1123,C297,Cash,Monitor
T3301,2023-02-20,S002,P018,4,329,C145,Online,Monitor
T3302,2023-04-28,S005,P016,3,201,C179,Online,Smartwatch
T3303,2023-07-20,S002,P001,3,750,C139,Cash,Printer
T3304,2023-02-08,S003,P004,5,784,C384,Online,Smartwatch
T3305,2023-01-28,S001,P018,5,1068,C255,Card,Monitor
T3306,2023-09-16,S002,P008,1,1303,C249,Online,Printer
T3307,2023-03-25,S004,P020,2,714,C152,Cash,Smartphone
T3308,2023-06-04,S004,P016,3,972,C351,Online,Smartwatch
T3309,2023-04-27,S001,P011,4,1361,C247,Card,Headphones
T3310,2023-01-02,S003,P020,1,1468,C358,Cash,Smartphone
T3311,2023-04-03,S004,P019,4,502,C373,Cash,Camera
T3312,2023-06-15,S004,P019,3,669,C225,Cash,Camera
T3313,2023-12-16,S005,P018,3,1106,C304,Cash,Monitor
T3314,2023-10-23,S002,P019,3,1436,C356,Online,Camera
T3315,2023-09-15,S003,P011,3,1184,C231,Card,Headphones
T3316,2023-03-22,S002,P003,4,1194,C121,Online,Monitor
T3317,2023-09-25,S003,P008,1,65,C178,Online,Printer
T3318,2023-08-23,S004,P020,3,788,C151,Cash,Smartphone
T3319,2023-11-17,S005,P019,5,764,C366,Card,Camera
T3320,2023-11-07,S002,P010,1,763,C216,Online,Smartwatch
T3321,2023-10-28,S004,P016,5,147,C155,Card,Smartwatch
T3322,2023-12-23,S003,P005,4,165,C392,Card,Printer
T3323,2023-08-01,S002,P020,3,1014,C151,Card,Smartphone
T3324,2023-03-03,S002,P009,1,1354,C373,Card,Monitor
T3325,2023-02-18,S004,P008,3,398,C354,Online,Printer
T3326,2023-05-07,S002,P011,3,281,C161,Card,Headphones
T3327,2023-08-11,S005,P016,1,1184,C325,Online,Smartwatch
T3328,2023-10-06,S005,P007,3,1425,C203,Card,Tablet
T3329,2023-10-21,S004,P015,3,1085,C148,Card,Camera
T3330,2023-10-11,S003,P020,2,1033,C325,Online,Smartphone
T3331,2023-10-04,S004,P017,2,688,C333,Cash,Smartphone
T3332,2023-04-17,S005,P006,1,334,C170,Online,Mouse
T3333,2023-05-26,S001,P015,1,685,C147,Card,Camera
T3334,2023-04-09,S001,P008,3,594,C328,Online,Printer
T3335,2023-03-14,S002,P007,5,441,C110,Card,Tablet
T3336,2023-05-02,S002,P002,1,1243,C285,Online,Headphones
T3337,2023-01-30,S001,P013,3,126,C180,Online,Monitor
T3338,2023-07-07,S005,P006,5,346,C113,Online,Mouse
T3339,2023-12-30,S002,P005,2,379,C184,Cash,Printer
T3340,2023-12-20,S004,P020,1,1136,C186,Online,Smartphone
T3341,2023-10-15,S004,P001,3,319,C257,Online,Printer
T3342,2023-07-14,S005,P018,2,265,C244,Cash,Monitor
T3343,2023-06-05,S002,P015,4,1263,C163,Cash,Camera
T3344,2023-06-21,S004,P010,2,1148,C143,Card,Smartwatch
T3345,2023-12-01,S002,P003,3,559,C258,Card,Monitor
T3346,2023-02-10,S002,P005,5,628,C285,Online,Printer
T3347,2023-03-04,S004,P013,4,1166,C386,Card,Monitor
T3348,2023-01-23,S001,P008,4,1126,C124,Online,Printer
T3349,2023-12-26,S004,P002,4,545,C305,Cash,Headphones
T3350,2023-03-16,S005,P009,1,997,C324,Cash,Monitor
T3351,2023-02-17,S003,P017,3,143,C201,Online,Smartphone
T3352,2023-06-09,S004,P018,4,674,C304,Card,Monitor
T3353,2023-11-09,S002,P013,2,278,C108,Card,Monitor
T3354,2023-04-28,S002,P001,5,299,C272,Card,Printer
T3355,2023-04-10,S004,P012,3,1464,C308,Online,Monitor
T3356,2023-06-16,S003,P020,2,770,C196,Card,Smartphone
T3357,2023-10-17,S004,P020,1,1029,C262,Cash,Smartphone
T3358,2023-06-05,S003,P005,4,231,C391,Cash,Printer
T3359,2023-01-07,S003,P008,2,316,C196,Cash,Printer
T3360,2023-07-15,S005,P015,3,1053,C245,Cash,Camera
T3361,2023-02-25,S002,P003,2,330,C358,Cash,Monitor
T3362,2023-11-17,S002,P006,1,1011,C400,Cash,Mouse
T3363,2023-07-12,S003,P013,5,716,C202,Cash,Monitor
T3364,2023-02-16,S002,P012,4,1156,C277,Cash,Monitor
T3365,2023-05-28,S001,P019,3,1259,C210,Cash,Camera
T3366,2023-10-02,S003,P018,4,580,C298,Online,Monitor
T3367,2023-06-06,S002,P001,4,1421,C229,Online,Printer
T3368,2023-07-21,S001,P007,4,472,C237,Cash,Tablet
T3369,2023-05-06,S005,P012,2,1030,C127,Cash,Monitor
T3370,2023-11-01,S002,P010,2,503,C237,Cash,Smartwatch
T3371,2023-10-21,S001,P012,5,316,C264,Card,Monitor
T3372,2023-03-05,S004,P011,1,556,C231,Online,Headphones
T3373,2023-11-21,S004,P004,3,1215,C251,Cash,Smartwatch
T3374,2023-06-25,S001,P019,2,365,C346,Online,Camera
T3375,2023-04-26,S003,P006,4,813,C210,Cash,Mouse
T3376,2023-07-23,S003,P009,1,1305,C173,Card,Monitor
T3377,2023-11-17,S002,P020,3,1370,C386,Cash,Smartphone
T3378,2023-01-31,S004,P010,3,947,C375,Online,Smartwatch
T3379,2023-04-23,S003,P005,3,1002,C167,Online,Printer
T3380,2023-12-31,S003,P013,3,924,C150,Online,Monitor
T3381,2023-11-21,S004,P009,5,965,C103,Online,Monitor
T3382,2023-12-10,S005,P002,3,71,C326,Cash,Headphones
T3383,2023-03-08,S003,P018,1,433,C166,Card,Monitor
T3384,2023-03-16,S001,P001,2,1199,C255,Card,Printer
T3385,2023-02-14,S002,P012,1,152,C211,Cash,Monitor
T3386,2023-09-17,S003,P010,4,949,C396,Cash,Smartwatch
T3387,2023-06-03,S003,P002,5,782,C356,Online,Headphones
T3388,2023-06-04,S005,P009,5,159,C374,Cash,Monitor
T3389,2023-12-29,S001,P002,4,1138,C255,Card,Headphones
T3390,2023-08-22,S002,P014,1,719,C239,Cash,Tablet
T3391,2023-02-20,S003,P011,1,1149,C267,Cash,Headphones
T3392,2023-11-02,S002,P011,4,1092,C119,Card,Headphones
T3393,2023-09-19,S004,P017,3,433,C323,Card,Smartphone
T3394,2023-11-11,S003,P004,3,239,C157,Cash,Smartwatch
T3395,2023-05-05,S003,P013,2,811,C394,Online,Monitor
T3396,2023-09-02,S004,P007,1,409,C233,Online,Tablet
T3397,2023-01-30,S005,P016,1,924,C392,Online,Smartwatch
T3398,2023-05-02,S003,P001,4,935,C305,Card,Printer
T3399,2023-05-05,S002,P013,4,128,C219,Card,Monitor
T3400,2023-02-06,S001,P001,3,645,C353,Online,Printer
T3401,2023-06-19,S002,P011,1,1245,C185,Cash,Headphones
T3402,2023-05-04,S005,P006,1,1285,C285,Cash,Mouse
T3403,2023-12-23,S001,P020,5,935,C325,Cash,Smartphone
T3404,2023-02-04,S002,P003,2,1064,C248,Card,Monitor
T3405,2023-03-28,S002,P012,2,198,C380,Card,Monitor
T3406,2023-05-14,S004,P005,3,59,C327,Online,Printer
T3407,2023-07-15,S005,P009,1,841,C386,Cash,Monitor
T3408,2023-10-01,S004,P012,5,1128,C384,Card,Monitor
T3409,2023-07-20,S001,P010,1,921,C281,Card,Smartwatch
T3410,2023-10-12,S004,P019,4,229,C209,Online,Camera
T3411,2023-03-18,S005,P005,3,793,C235,Cash,Printer
T3412,2023-02-28,S003,P005,2,430,C391,Card,Printer
T3413,2023-05-06,S003,P009,1,1495,C390,Card,Monitor
T3414,2023-04-19,S001,P020,3,500,C203,Card,Smartphone
T3415,2023-08-12,S003,P017,2,1166,C301,Card,Smartphone
T3416,2023-10-05,S004,P010,1,1486,C217,Cash,Smartwatch
T3417,2023-03-09,S001,P001,5,443,C129,Online,Printer
T3418,2023-03-10,S005,P016,3,1014,C127,Cash,Smartwatch
T3419,2023-06-14,S001,P015,1,1404,C113,Online,Camera
T3420,2023-11-01,S001,P017,2,482,C142,Card,Smartphone
T3421,2023-06-11,S002,P020,2,1003,C324,Cash,Smartphone
T3422,2023-12-31,S002,P013,5,1236,C121,Online,Monitor
T3423,2023-12-08,S001,P001,3,995,C236,Online,Printer
T3424,2023-11-05,S003,P008,3,1113,C321,Card,Printer
T3425,2023-12-09,S002,P005,1,815,C245,Online,Printer
T3426,2023-02-11,S005,P006,2,957,C110,Online,Mouse
T3427,2023-12-20,S004,P020,2,134,C325,Online,Smartphone
